model,temp,top_p,question_id,total_seeds,correct_count,wrong_count,accuracy,avg_len_correct,avg_len_wrong,avg_len_all
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.8,25,16,16,0,1.0,4127.0,0.0,4127.0
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.8,26,16,10,6,0.625,10235.7,19524.5,13719.0
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.8,27,16,16,0,1.0,1784.12,0.0,1784.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.8,28,16,0,16,0.0,0.0,35349.62,35349.62
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.8,29,16,2,14,0.125,8232.0,35532.64,32120.06
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,0,16,15,1,0.9375,5039.4,4299.0,4993.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,1,16,12,4,0.75,7383.67,15123.25,9318.56
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,2,16,1,15,0.0625,9184.0,30567.4,29230.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,3,16,14,2,0.875,3017.71,34906.0,7003.75
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,4,16,2,14,0.125,7992.0,27479.14,25043.25
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,5,16,7,9,0.4375,6921.14,24967.44,17072.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,6,16,1,15,0.0625,4822.0,31970.8,30274.0
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,7,16,15,1,0.9375,2910.2,5300.0,3059.56
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,8,16,15,1,0.9375,2794.13,2198.0,2756.88
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,9,16,8,8,0.5,5681.88,28657.62,17169.75
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,10,16,16,0,1.0,2134.19,0.0,2134.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,11,16,4,12,0.25,17800.75,30767.08,27525.5
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,12,16,0,16,0.0,0.0,16253.62,16253.62
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,13,16,0,16,0.0,0.0,28412.5,28412.5
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,14,16,14,2,0.875,6028.5,27217.0,8677.06
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,15,16,2,14,0.125,5651.0,34535.5,30924.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,16,16,8,8,0.5,9528.88,34588.62,22058.75
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,17,16,1,15,0.0625,7867.0,30237.07,28838.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,18,16,12,4,0.75,7156.42,23033.75,11125.75
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,19,16,0,16,0.0,0.0,35345.12,35345.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,20,16,7,9,0.4375,5366.86,25483.33,16682.38
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,21,16,1,15,0.0625,10236.0,32374.27,30990.62
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,22,16,5,11,0.3125,12995.0,24545.64,20936.06
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,23,16,16,0,1.0,2886.06,0.0,2886.06
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,24,16,12,4,0.75,8810.75,36909.25,15835.38
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,25,16,16,0,1.0,4134.19,0.0,4134.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,26,16,7,9,0.4375,6004.14,27802.67,18265.81
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,27,16,16,0,1.0,1926.44,0.0,1926.44
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,28,16,0,16,0.0,0.0,33525.94,33525.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.9,29,16,0,16,0.0,0.0,35322.19,35322.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,0,16,15,1,0.9375,4736.6,35360.0,6650.56
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,1,16,8,8,0.5,8366.25,22139.62,15252.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,2,16,2,14,0.125,9068.5,30846.86,28124.56
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,3,16,15,1,0.9375,3180.27,8647.0,3521.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,4,16,2,14,0.125,8324.0,30807.14,27996.75
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,5,16,10,6,0.625,9298.5,31771.5,17725.88
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,6,16,5,11,0.3125,7904.2,27924.82,21668.38
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,7,16,15,1,0.9375,3061.67,6698.0,3288.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,8,16,15,1,0.9375,2988.8,3283.0,3007.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,9,16,10,6,0.625,6993.5,18123.67,11167.31
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,10,16,16,0,1.0,2398.25,0.0,2398.25
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,11,16,4,12,0.25,9872.25,27601.75,23169.38
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,12,16,0,16,0.0,0.0,13067.56,13067.56
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,13,16,0,16,0.0,0.0,29580.25,29580.25
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,14,16,12,4,0.75,7704.67,21144.0,11064.5
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,15,16,2,14,0.125,6880.5,32854.21,29607.5
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,16,16,9,7,0.5625,10742.33,26506.0,17638.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,17,16,0,16,0.0,0.0,32924.19,32924.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,18,16,10,6,0.625,6945.2,23979.17,13332.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,19,16,0,16,0.0,0.0,34100.81,34100.81
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,20,16,5,11,0.3125,7999.4,25196.09,19822.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,21,16,0,16,0.0,0.0,32786.69,32786.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,22,16,9,7,0.5625,10197.33,19790.0,14394.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,23,16,16,0,1.0,2937.44,0.0,2937.44
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,24,16,14,2,0.875,8138.57,25202.0,10271.5
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,25,16,16,0,1.0,3797.19,0.0,3797.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,26,16,10,6,0.625,5271.8,26109.83,13086.06
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,27,16,16,0,1.0,2076.56,0.0,2076.56
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,28,16,0,16,0.0,0.0,33566.69,33566.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,0.95,29,16,1,15,0.0625,10077.0,35692.2,34091.25
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,0,16,15,1,0.9375,6610.07,35231.0,8398.88
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,1,16,12,4,0.75,8990.58,17859.25,11207.75
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,2,16,1,15,0.0625,5245.0,30030.2,28481.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,3,16,14,2,0.875,3163.57,22738.5,5610.44
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,4,16,5,11,0.3125,13894.4,31248.18,25825.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,5,16,10,6,0.625,6678.2,28544.17,14877.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,6,16,6,10,0.375,7993.67,29692.1,21555.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,7,16,16,0,1.0,3136.88,0.0,3136.88
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,8,16,15,1,0.9375,2790.8,3093.0,2809.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,9,16,8,8,0.5,4084.75,25138.25,14611.5
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,10,16,15,1,0.9375,2444.6,32785.0,4340.88
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,11,16,5,11,0.3125,8179.4,31992.0,24550.56
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,12,16,0,16,0.0,0.0,22474.06,22474.06
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,13,16,0,16,0.0,0.0,21999.06,21999.06
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,14,16,13,3,0.8125,7567.38,29056.33,11596.56
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,15,16,3,13,0.1875,9568.0,33998.31,29417.62
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,16,16,9,7,0.5625,10375.89,21075.86,15057.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,17,16,0,16,0.0,0.0,28091.62,28091.62
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,18,16,11,5,0.6875,9467.73,26580.6,14815.5
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,19,16,0,16,0.0,0.0,29737.94,29737.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,20,16,6,10,0.375,7183.0,32380.5,22931.44
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,21,16,2,14,0.125,11817.0,31741.86,29251.25
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,22,16,5,11,0.3125,7684.0,18250.36,14948.38
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,23,16,16,0,1.0,2967.94,0.0,2967.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,24,16,15,1,0.9375,10689.47,36476.0,12301.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,25,16,16,0,1.0,3741.88,0.0,3741.88
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,26,16,9,7,0.5625,5950.22,24788.86,14192.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,27,16,16,0,1.0,1973.38,0.0,1973.38
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,28,16,0,16,0.0,0.0,32899.25,32899.25
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.2,1.0,29,16,2,14,0.125,11239.0,33944.07,31105.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,0,16,15,1,0.9375,5758.13,35269.0,7602.56
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,1,16,11,5,0.6875,7963.36,11098.0,8942.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,2,16,0,16,0.0,0.0,28772.88,28772.88
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,3,16,16,0,1.0,3102.81,0.0,3102.81
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,4,16,4,12,0.25,7845.25,31305.5,25440.44
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,5,16,12,4,0.75,9177.0,29900.25,14357.81
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,6,16,6,10,0.375,9906.0,28629.1,21607.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,7,16,16,0,1.0,3113.19,0.0,3113.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,8,16,16,0,1.0,2923.44,0.0,2923.44
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,9,16,9,7,0.5625,5630.0,22928.86,13198.25
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,10,16,16,0,1.0,2427.12,0.0,2427.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,11,16,4,12,0.25,13075.5,26809.58,23376.06
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,12,16,0,16,0.0,0.0,20974.81,20974.81
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,13,16,0,16,0.0,0.0,22761.25,22761.25
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,14,16,12,4,0.75,6755.5,26960.5,11806.75
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,15,16,3,13,0.1875,7191.67,34990.46,29778.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,16,16,6,10,0.375,10355.33,29102.6,22072.38
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,17,16,0,16,0.0,0.0,33101.75,33101.75
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,18,16,11,5,0.6875,7109.45,35585.4,16008.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,19,16,0,16,0.0,0.0,26384.0,26384.0
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,20,16,4,12,0.25,10404.75,26109.33,22183.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,21,16,0,16,0.0,0.0,33462.25,33462.25
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,22,16,6,10,0.375,9784.67,31250.8,23201.0
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,23,16,16,0,1.0,2992.81,0.0,2992.81
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,24,16,13,3,0.8125,8980.69,35658.33,13982.75
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,25,16,15,1,0.9375,3523.73,8817.0,3854.56
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,26,16,8,8,0.5,4090.5,23115.5,13603.0
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,27,16,16,0,1.0,1923.88,0.0,1923.88
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,28,16,0,16,0.0,0.0,35375.81,35375.81
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.7,29,16,1,15,0.0625,13068.0,33234.87,31974.44
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,0,16,15,1,0.9375,7375.6,35094.0,9108.0
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,1,16,9,7,0.5625,7372.0,15934.86,11118.25
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,2,16,0,16,0.0,0.0,27548.62,27548.62
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,3,16,14,2,0.875,2913.14,35566.5,6994.81
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,4,16,2,14,0.125,8194.5,24181.86,22183.44
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,5,16,11,5,0.6875,6826.91,20134.0,10985.38
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,6,16,8,8,0.5,9874.75,22248.62,16061.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,7,16,16,0,1.0,2665.69,0.0,2665.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,8,16,15,1,0.9375,2324.2,36227.0,4443.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,9,16,8,8,0.5,4415.88,14486.38,9451.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,10,16,16,0,1.0,2609.5,0.0,2609.5
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,11,16,4,12,0.25,11995.5,29171.42,24877.44
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,12,16,0,16,0.0,0.0,21126.31,21126.31
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,13,16,0,16,0.0,0.0,25009.69,25009.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,14,16,13,3,0.8125,6102.0,23132.0,9295.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,15,16,3,13,0.1875,9342.0,30336.46,26400.0
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,16,16,7,9,0.4375,11333.57,24570.56,18779.38
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,17,16,0,16,0.0,0.0,31047.0,31047.0
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,18,16,13,3,0.8125,6930.54,30922.67,11429.06
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,19,16,0,16,0.0,0.0,29042.25,29042.25
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,20,16,10,6,0.625,9623.0,25636.17,15627.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,21,16,1,15,0.0625,10799.0,28534.2,27425.75
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,22,16,8,8,0.5,11187.75,21316.12,16251.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,23,16,16,0,1.0,2782.69,0.0,2782.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,24,16,12,4,0.75,7232.33,34753.75,14112.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,25,16,15,1,0.9375,3633.67,12753.0,4203.62
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,26,16,10,6,0.625,8969.0,13925.5,10827.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,27,16,16,0,1.0,1843.06,0.0,1843.06
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,28,16,0,16,0.0,0.0,33337.69,33337.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.8,29,16,1,15,0.0625,5928.0,35423.67,33580.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,0,16,15,1,0.9375,6684.27,21199.0,7591.44
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,1,16,14,2,0.875,8511.79,15576.0,9394.81
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,2,16,1,15,0.0625,15083.0,24516.87,23927.25
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,3,16,15,1,0.9375,3978.33,11791.0,4466.62
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,4,16,5,11,0.3125,9970.2,23239.73,19093.0
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,5,16,12,4,0.75,6642.67,30791.75,12679.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,6,16,2,14,0.125,7177.0,23948.36,21851.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,7,16,16,0,1.0,2763.88,0.0,2763.88
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,8,16,15,1,0.9375,2591.93,7364.0,2890.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,9,16,5,11,0.3125,5960.6,12313.45,10328.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,10,16,15,1,0.9375,2409.67,32857.0,4312.62
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,11,16,6,10,0.375,15732.0,22904.1,20214.56
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,12,16,0,16,0.0,0.0,9390.5,9390.5
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,13,16,0,16,0.0,0.0,19490.25,19490.25
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,14,16,9,7,0.5625,9382.78,23959.57,15760.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,15,16,5,11,0.3125,9097.2,28407.09,22372.75
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,16,16,7,9,0.4375,11188.0,27514.78,20371.81
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,17,16,0,16,0.0,0.0,27312.69,27312.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,18,16,11,5,0.6875,6483.09,20560.8,10882.38
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,19,16,0,16,0.0,0.0,26147.94,26147.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,20,16,7,9,0.4375,11903.29,18712.78,15733.62
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,21,16,0,16,0.0,0.0,28137.19,28137.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,22,16,9,7,0.5625,7607.67,22662.71,14194.25
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,23,16,16,0,1.0,2962.19,0.0,2962.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,24,16,14,2,0.875,6712.79,24355.5,8918.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,25,16,16,0,1.0,3701.0,0.0,3701.0
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,26,16,11,5,0.6875,4960.73,17358.6,8835.06
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,27,16,16,0,1.0,2063.69,0.0,2063.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,28,16,0,16,0.0,0.0,30090.94,30090.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.9,29,16,1,15,0.0625,12389.0,34359.8,32986.62
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,0,16,15,1,0.9375,5718.13,34828.0,7537.5
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,1,16,13,3,0.8125,10047.62,9590.0,9961.81
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,2,16,2,14,0.125,9522.5,25208.5,23247.75
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,3,16,14,2,0.875,2981.57,16449.0,4665.0
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,4,16,5,11,0.3125,7605.0,18343.45,14987.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,5,16,13,3,0.8125,6611.0,26574.67,10354.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,6,16,3,13,0.1875,8872.0,19878.54,17814.81
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,7,16,16,0,1.0,3622.38,0.0,3622.38
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,8,16,15,1,0.9375,2549.53,11572.0,3113.44
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,9,16,10,6,0.625,5660.4,23641.17,12403.19
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,10,16,16,0,1.0,2312.56,0.0,2312.56
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,11,16,2,14,0.125,7908.0,22480.21,20658.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,12,16,0,16,0.0,0.0,9689.56,9689.56
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,13,16,0,16,0.0,0.0,18659.06,18659.06
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,14,16,13,3,0.8125,6905.38,22444.67,9819.0
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,15,16,7,9,0.4375,10652.29,24586.89,18490.5
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,16,16,7,9,0.4375,11307.29,25930.44,19532.81
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,17,16,1,15,0.0625,11054.0,28441.47,27354.75
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,18,16,11,5,0.6875,6659.36,26482.2,12854.0
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,19,16,0,16,0.0,0.0,27249.5,27249.5
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,20,16,9,7,0.5625,10992.0,19727.29,14813.69
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,21,16,0,16,0.0,0.0,28290.44,28290.44
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,22,16,6,10,0.375,12353.17,13453.9,13041.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,23,16,16,0,1.0,2858.56,0.0,2858.56
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,24,16,16,0,1.0,5474.06,0.0,5474.06
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,25,16,16,0,1.0,3803.5,0.0,3803.5
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,26,16,11,5,0.6875,6315.36,25261.8,12236.12
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,27,16,16,0,1.0,2003.94,0.0,2003.94
deepseek-ai-DeepSeek-R1-Distill-Qwen-7B,0.4,0.95,28,16,0,16,0.0,0.0,20786.25,20786.25
